wall_elapsed,theta_real,theta,theta_imu_filtered_unwrapped,omega_real,omega,omega_imu_filtered,alpha_real,alpha_from_linear_accel_filtered,cmd_u_raw,hw_pwm,ina_current_raw_mA,current_mA,ina_current_corr_mA,I_filtered_mA
3.1208611670008395,0.07031083959491499,0.0007815056203216459,0.07031083959491499,-0.00279031741134971,-0.0015874531041175516,-0.00279031741134971,-0.8710375955574179,1.022676174558267,0.0,0.0,0.0,0.0,0.0,0.0
3.1365461020031944,0.07033053031744178,0.0007650488408416883,0.07033053031744178,-0.002966208546960083,-0.001049209287605383,-0.002966208546960083,1.2109580863369729,-13.39359476638922,0.0,0.0,0.0,0.0,0.0,0.0
3.151948624989018,0.07036054437289427,0.0007566891262999435,0.07036054437289427,-0.002934670601015346,-0.0005427496877906897,-0.002934670601015346,2.037129957566428,9.720339430259548,0.0,0.0,0.0,0.0,0.0,0.0
3.167421602003742,0.07038781580283521,0.0007557564012043191,0.07038781580283521,-0.0028289146930521197,-6.02809074644687e-05,-0.0028289146930521197,0.6796240087373278,6.193332123779821,0.0,0.0,0.0,0.0,0.0,0.0
3.1829785429872572,0.07040570347859856,0.0007618893735618902,0.07040570347859856,-0.002854047616399555,0.00039422739753719845,-0.002854047616399555,-37.06223848429519,88.770020043474,0.0,0.0,0.0,0.0,0.0,0.0
3.1984719100000802,0.07039850878552333,0.0007427270563223152,0.07039850878552333,-0.0022674558736392137,-0.0012368078045085526,-0.0022674558736392137,-7.8171361907628345,16.925005117720257,0.0,0.0,0.0,0.0,0.0,0.0
3.2138160140020773,0.0703574546685896,0.0007319337460055463,0.0703574546685896,-0.0015947030844099112,-0.0007034174374316046,-0.0015947030844099112,2.8797803906916357,30.187159353486884,0.0,0.0,0.0,0.0,0.0,0.0
3.2292736810049973,0.07034178888959115,0.000728962076334019,0.07034178888959115,-0.00190590996467139,-0.0001922456778869659,-0.00190590996467139,6.475446535016417,-21.766886155040687,0.0,0.0,0.0,0.0,0.0,0.0
3.24469618400326,0.07032016569947418,0.0007333906542521289,0.07032016569947418,-0.00203326787176891,0.00028715040085315954,-0.00203326787176891,3.699513826096115,-14.793147068564135,0.0,0.0,0.0,0.0,0.0,0.0
3.260376277990872,0.07030693438239323,0.0007124646668833495,0.07030693438239323,-0.0012269003295500515,-0.0013345575214862777,-0.0012269003295500515,6.096127012257714,0.13444051518058409,0.0,0.0,0.0,0.0,0.0,0.0
